serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min
575;-11.19;0.57;-11.19;0.0;0;575
576;-11.19;0.57;-11.19;0.0;0;576
577;-11.19;0.57;-11.19;0.0;0;577
578;-11.19;0.57;-11.19;0.0;0;578
579;-11.19;0.57;-11.19;0.0;0;579
580;-11.19;0.57;-11.19;0.0;0;580
581;-11.13;0.57;-11.13;0.0;0;581
582;-11.19;0.57;-11.19;0.0;0;582
583;-11.19;0.57;-11.19;0.0;0;583
584;-11.19;0.57;-11.19;0.0;0;584
585;-11.19;0.58;-11.19;0.0;0;585
586;-11.19;0.58;-11.19;0.0;0;586
587;-11.19;0.57;-11.19;0.0;0;587
588;-11.19;0.58;-11.19;0.0;0;588
589;-11.19;0.58;-11.19;0.0;0;589
590;-11.19;0.58;-11.19;0.0;0;590
591;-11.19;0.58;-11.19;0.0;0;591
592;-11.19;0.58;-11.19;0.0;0;592
593;-11.19;0.58;-11.19;0.0;0;593
594;-11.19;0.58;-11.19;0.0;0;594
595;-11.13;0.58;-11.13;0.0;0;595
596;-11.19;0.58;-11.19;0.0;0;596
597;-11.19;0.58;-11.19;0.0;0;597
598;-11.19;0.58;-11.19;0.0;0;598
599;-11.19;0.58;-11.19;0.0;0;599
600;-11.19;0.58;-11.19;0.0;0;600
601;-11.19;0.58;-11.19;0.0;0;601
602;-11.19;0.58;-11.19;0.0;0;602
603;-11.13;0.58;-11.13;0.0;0;603
604;-11.19;0.58;-11.19;0.0;0;604
605;-11.13;0.58;-11.13;0.0;0;605
606;-11.13;0.58;-11.13;0.0;0;606
607;-11.13;0.58;-11.13;0.0;0;607
608;-11.19;0.58;-11.19;0.0;0;608
609;-11.19;0.58;-11.19;0.0;0;609
610;-11.19;0.58;-11.19;0.0;0;610
611;-11.19;0.58;-11.19;0.0;0;611
612;-11.13;0.58;-11.13;0.0;0;612
613;-11.13;0.58;-11.13;0.0;0;613
614;-11.19;0.58;-11.19;0.0;0;614
615;-11.13;0.58;-11.13;0.0;0;615
616;-11.19;0.58;-11.19;0.0;0;616
617;-11.13;0.58;-11.13;0.0;0;617
618;-11.13;0.58;-11.13;0.0;0;618
619;-11.13;0.58;-11.13;0.0;0;619
620;-11.19;0.58;-11.19;0.0;0;620
621;-11.13;0.58;-11.13;0.0;0;621
622;-11.19;0.58;-11.19;0.0;0;622
623;-11.13;0.58;-11.13;0.0;0;623
624;-11.19;0.58;-11.19;0.0;0;624
625;-11.13;0.58;-11.13;0.0;0;625
626;-11.19;0.58;-11.19;0.0;0;626
627;-11.19;0.58;-11.19;0.0;0;627
628;-11.13;0.58;-11.13;0.0;0;628
629;-11.13;0.58;-11.13;0.0;0;629
630;-11.19;0.58;-11.19;0.0;0;630
631;-11.13;0.58;-11.13;0.0;0;631
632;-11.13;0.58;-11.13;0.0;0;632
633;-11.13;0.58;-11.13;0.0;0;633
634;-11.13;0.58;-11.13;0.0;0;634
635;-11.13;0.58;-11.13;0.0;0;635
636;-11.13;0.58;-11.13;0.0;0;636
637;-11.13;0.58;-11.13;0.0;0;637
638;-11.13;0.58;-11.13;0.0;0;638
639;-11.13;0.58;-11.13;0.0;0;639
640;-11.13;0.58;-11.13;0.0;0;640
641;-11.13;0.58;-11.13;0.0;0;641
642;-11.13;0.58;-11.13;0.0;0;642
643;-11.13;0.58;-11.13;0.0;0;643
644;-11.13;0.59;-11.13;0.0;0;644
645;-11.13;0.58;-11.13;0.0;0;645
646;-11.13;0.59;-11.13;0.0;0;646
647;-11.13;0.58;-11.13;0.0;0;647
648;-11.13;0.59;-11.13;0.0;0;648
649;-11.13;0.59;-11.13;0.0;0;649
650;-11.13;0.59;-11.13;0.0;0;650
651;-11.13;0.59;-11.13;0.0;0;651
652;-11.13;0.59;-11.13;0.0;0;652
653;-11.13;0.59;-11.13;0.0;0;653
654;-11.13;0.59;-11.13;0.0;0;654
655;-11.13;0.59;-11.13;0.0;0;655
656;-11.13;0.59;-11.13;0.0;0;656
657;-11.13;0.59;-11.13;0.0;0;657
658;-11.13;0.59;-11.13;0.0;0;658
659;-11.13;0.59;-11.13;0.0;0;659
660;-11.13;0.59;-11.13;0.0;0;660
661;-11.13;0.59;-11.13;0.0;0;661
662;-11.13;0.59;-11.13;0.0;0;662
663;-11.13;0.59;-11.13;0.0;0;663
664;-11.13;0.59;-11.13;0.0;0;664
665;-11.13;0.59;-11.13;0.0;0;665
666;-11.13;0.59;-11.13;0.0;0;666
667;-11.13;0.59;-11.13;0.0;0;667
668;-11.13;0.59;-11.13;0.0;0;668
669;-11.13;0.59;-11.13;0.0;0;669
670;-11.13;0.59;-11.13;0.0;0;670
671;-11.13;0.59;-11.13;0.0;0;671
672;-11.13;0.59;-11.13;0.0;0;672
673;-11.13;0.59;-11.13;0.0;0;673
674;-11.13;0.59;-11.13;0.0;0;674
675;-11.13;0.59;-11.13;0.0;0;675
676;-11.13;0.59;-11.13;0.0;0;676
677;-11.13;0.59;-11.13;0.0;0;677
678;-11.13;0.59;-11.13;0.0;0;678
679;-11.13;0.59;-11.13;0.0;0;679
680;-11.13;0.59;-11.13;0.0;0;680
681;-11.13;0.59;-11.13;0.0;0;681
682;-11.13;0.59;-11.13;0.0;0;682
683;-11.13;0.59;-11.13;0.0;0;683
684;-11.13;0.59;-11.13;0.0;0;684
685;-11.13;0.59;-11.13;0.0;0;685
686;-11.13;0.59;-11.13;0.0;0;686
687;-11.13;0.59;-11.13;0.0;0;687
688;-11.13;0.59;-11.13;0.0;0;688
689;-11.13;0.59;-11.13;0.0;0;689
690;-11.13;0.59;-11.13;0.0;0;690
691;-11.13;0.59;-11.13;0.0;0;691
692;-11.13;0.59;-11.13;0.0;0;692
693;-11.13;0.59;-11.13;0.0;0;693
694;-11.13;0.59;-11.13;0.0;0;694
695;-11.13;0.59;-11.13;0.0;0;695
696;-11.13;0.59;-11.13;0.0;0;696
697;-11.13;0.59;-11.13;0.0;0;697
698;-11.13;0.59;-11.13;0.0;0;698
699;-11.13;0.59;-11.13;0.0;0;699
700;-11.13;0.59;-11.13;0.0;0;700
701;-11.13;0.59;-11.13;0.0;0;701
702;-11.13;0.6;-11.13;0.0;0;702
703;-11.13;0.59;-11.13;0.0;0;703
704;-11.13;0.59;-11.13;0.0;0;704
705;-11.13;0.59;-11.13;0.0;0;705
706;-11.13;0.59;-11.13;0.0;0;706
707;-11.13;0.59;-11.13;0.0;0;707
708;-11.13;0.59;-11.13;0.0;0;708
709;-11.13;0.59;-11.13;0.0;0;709
710;-11.13;0.59;-11.13;0.0;0;710
711;-11.13;0.59;-11.13;0.0;0;711
712;-11.13;0.59;-11.13;0.0;0;712
713;-11.13;0.59;-11.13;0.0;0;713
714;-11.13;0.59;-11.13;0.0;0;714
715;-11.13;0.59;-11.13;0.0;0;715
716;-11.13;0.59;-11.13;0.0;0;716
717;-11.13;0.59;-11.13;0.0;0;717
718;-11.13;0.59;-11.13;0.0;0;718
719;-11.13;0.59;-11.13;0.0;0;719
720;-11.13;0.59;-11.13;0.0;0;720
721;-11.13;0.59;-11.13;0.0;0;721
722;-11.13;0.59;-11.13;0.0;0;722
723;-11.13;0.59;-11.13;0.0;0;723
724;-11.13;0.59;-11.13;0.0;0;724
725;-11.13;0.59;-11.13;0.0;0;725
726;-11.13;0.59;-11.13;0.0;0;726
727;-11.13;0.59;-11.13;0.0;0;727
728;-11.13;0.59;-11.13;0.0;0;728
729;-11.13;0.59;-11.13;0.0;0;729
730;-11.13;0.59;-11.13;0.0;0;730
731;-11.13;0.59;-11.13;0.0;0;731
732;-11.13;0.59;-11.13;0.0;0;732
733;-11.13;0.59;-11.13;0.0;0;733
734;-11.13;0.59;-11.13;0.0;0;734
735;-11.13;0.59;-11.13;0.0;0;735
736;-11.13;0.59;-11.13;0.0;0;736
737;-11.13;0.59;-11.13;0.0;0;737
738;-11.13;0.59;-11.13;0.0;0;738
739;-11.13;0.59;-11.13;0.0;0;739
740;-11.13;0.59;-11.13;0.0;0;740
741;-11.13;0.59;-11.13;0.0;0;741
742;-11.13;0.59;-11.13;0.0;0;742
743;-11.13;0.59;-11.13;0.0;0;743
744;-11.13;0.59;-11.13;0.0;0;744
745;-11.13;0.59;-11.13;0.0;0;745
746;-11.13;0.59;-11.13;0.0;0;746
747;-11.13;0.59;-11.13;0.0;0;747
748;-11.13;0.59;-11.13;0.0;0;748
749;-11.13;0.59;-11.13;0.0;0;749
750;-11.13;0.59;-11.13;0.0;0;750
751;-11.13;0.59;-11.13;0.0;0;751
752;-11.13;0.59;-11.13;0.0;0;752
753;-11.13;0.59;-11.13;0.0;0;753
754;-11.13;0.59;-11.13;0.0;0;754
755;-11.13;0.59;-11.13;0.0;0;755
756;-11.13;0.59;-11.13;0.0;0;756
757;-11.13;0.59;-11.13;0.0;0;757
758;-11.13;0.59;-11.13;0.0;0;758
759;-11.13;0.59;-11.13;0.0;0;759
760;-11.13;0.59;-11.13;0.0;0;760
761;-11.13;0.6;-11.13;0.0;0;761
762;-11.13;0.59;-11.13;0.0;0;762
763;-11.13;0.6;-11.13;0.0;0;763
764;-11.13;0.59;-11.13;0.0;0;764
765;-11.13;0.6;-11.13;0.0;0;765
766;-11.13;0.6;-11.13;0.0;0;766
767;-11.13;0.6;-11.13;0.0;0;767
768;-11.13;0.59;-11.13;0.0;0;768
769;-11.13;0.6;-11.13;0.0;0;769
770;-11.13;0.6;-11.13;0.0;0;770
771;-11.06;0.6;-11.06;0.0;0;771
772;-11.13;0.6;-11.13;0.0;0;772
773;-11.13;0.6;-11.13;0.0;0;773
774;-11.13;0.6;-11.13;0.0;0;774
775;-11.13;0.6;-11.13;0.0;0;775
776;-11.13;0.6;-11.13;0.0;0;776
777;-11.13;0.6;-11.13;0.0;0;777
778;-11.13;0.6;-11.13;0.0;0;778
779;-11.13;0.6;-11.13;0.0;0;779
780;-11.13;0.6;-11.13;0.0;0;780
781;-11.13;0.6;-11.13;0.0;0;781
782;-11.06;0.6;-11.06;0.0;0;782
783;-11.13;0.6;-11.13;0.0;0;783
784;-11.13;0.6;-11.13;0.0;0;784
785;-11.06;0.6;-11.06;0.0;0;785
786;-11.06;0.6;-11.06;0.0;0;786
787;-11.06;0.6;-11.06;0.0;0;787
788;-11.13;0.6;-11.13;0.0;0;788
789;-11.06;0.6;-11.06;0.0;0;789
790;-11.13;0.6;-11.13;0.0;0;790
791;-11.06;0.6;-11.06;0.0;0;791
792;-11.06;0.6;-11.06;0.0;0;792
793;-11.06;0.6;-11.06;0.0;0;793
794;-11.06;0.6;-11.06;0.0;0;794
795;-11.06;0.6;-11.06;0.0;0;795
796;-11.06;0.6;-11.06;0.0;0;796
797;-11.13;0.6;-11.13;0.0;0;797
798;-11.06;0.6;-11.06;0.0;0;798
799;-11.06;0.6;-11.06;0.0;0;799
800;-11.06;0.6;-11.06;0.0;0;800
801;-11.06;0.6;-11.06;0.0;0;801
802;-11.06;0.6;-11.06;0.0;0;802
803;-11.06;0.6;-11.06;0.0;0;803
804;-11.06;0.6;-11.06;0.0;0;804
805;-11.06;0.6;-11.06;0.0;0;805
806;-11.06;0.6;-11.06;0.0;0;806
807;-11.06;0.6;-11.06;0.0;0;807
808;-11.06;0.6;-11.06;0.0;0;808
809;-11.06;0.6;-11.06;0.0;0;809
810;-11.06;0.6;-11.06;0.0;0;810
811;-11.06;0.6;-11.06;0.0;0;811
812;-11.06;0.6;-11.06;0.0;0;812
813;-11.06;0.6;-11.06;0.0;0;813
814;-11.06;0.6;-11.06;0.0;0;814
815;-11.06;0.6;-11.06;0.0;0;815
816;-11.06;0.6;-11.06;0.0;0;816
817;-11.06;0.6;-11.06;0.0;0;817
818;-11.06;0.6;-11.06;0.0;0;818
819;-11.06;0.6;-11.06;0.0;0;819
820;-11.06;0.6;-11.06;0.0;0;820
821;-11.06;0.6;-11.06;0.0;0;821
822;-11.06;0.6;-11.06;0.0;0;822
823;-11.06;0.6;-11.06;0.0;0;823
824;-11.06;0.6;-11.06;0.0;0;824
825;-11.06;0.6;-11.06;0.0;0;825
826;-11.06;0.6;-11.06;0.0;0;826
827;-11.06;0.6;-11.06;0.0;0;827
828;-11.06;0.6;-11.06;0.0;0;828
829;-11.06;0.6;-11.06;0.0;0;829
830;-11.06;0.6;-11.06;0.0;0;830
831;-11.06;0.6;-11.06;0.0;0;831
832;-11.06;0.6;-11.06;0.0;0;832
833;-11.06;0.6;-11.06;0.0;0;833
834;-11.06;0.6;-11.06;0.0;0;834
835;-11.06;0.6;-11.06;0.0;0;835
836;-11.06;0.6;-11.06;0.0;0;836
837;-11.06;0.6;-11.06;0.0;0;837
838;-11.06;0.6;-11.06;0.0;0;838
839;-11.06;0.6;-11.06;0.0;0;839
840;-11.06;0.6;-11.06;0.0;0;840
841;-11.06;0.6;-11.06;0.0;0;841
842;-11.06;0.6;-11.06;0.0;0;842
843;-11.06;0.6;-11.06;0.0;0;843
844;-11.06;0.6;-11.06;0.0;0;844
845;-11.06;0.6;-11.06;0.0;0;845
846;-11.06;0.6;-11.06;0.0;0;846
847;-11.06;0.6;-11.06;0.0;0;847
848;-11.06;0.6;-11.06;0.0;0;848
849;-11.06;0.6;-11.06;0.0;0;849
850;-11.06;0.6;-11.06;0.0;0;850
851;-11.06;0.6;-11.06;0.0;0;851
852;-11.06;0.6;-11.06;0.0;0;852
853;-11.06;0.6;-11.06;0.0;0;853
854;-11.06;0.6;-11.06;0.0;0;854
855;-11.06;0.6;-11.06;0.0;0;855
856;-11.06;0.6;-11.06;0.0;0;856
857;-11.06;0.6;-11.06;0.0;0;857
858;-11.06;0.6;-11.06;0.0;0;858
859;-11.06;0.6;-11.06;0.0;0;859
860;-11.0;0.6;-11.0;0.0;0;860
861;-11.06;0.6;-11.06;0.0;0;861
862;-11.06;0.6;-11.06;0.0;0;862
863;-11.06;0.6;-11.06;0.0;0;863
864;-11.06;0.6;-11.06;0.0;0;864
865;-11.06;0.6;-11.06;0.0;0;865
866;-11.06;0.6;-11.06;0.0;0;866
867;-11.06;0.6;-11.06;0.0;0;867
868;-11.06;0.6;-11.06;0.0;0;868
869;-11.06;0.6;-11.06;0.0;0;869
870;-11.06;0.6;-11.06;0.0;0;870
871;-11.06;0.6;-11.06;0.0;0;871
872;-11.0;0.6;-11.0;0.0;0;872
873;-11.06;0.6;-11.06;0.0;0;873
874;-11.06;0.6;-11.06;0.0;0;874
875;-11.06;0.6;-11.06;0.0;0;875
876;-11.0;0.6;-11.0;0.0;0;876
877;-11.06;0.6;-11.06;0.0;0;877
878;-11.0;0.6;-11.0;0.0;0;878
879;-11.06;0.6;-11.06;0.0;0;879
880;-11.06;0.6;-11.06;0.0;0;880
881;-11.0;0.6;-11.0;0.0;0;881
882;-11.06;0.6;-11.06;0.0;0;882
883;-11.06;0.6;-11.06;0.0;0;883
884;-11.06;0.6;-11.06;0.0;0;884
885;-11.06;0.6;-11.06;0.0;0;885
886;-11.06;0.6;-11.06;0.0;0;886
887;-11.06;0.6;-11.06;0.0;0;887
888;-11.0;0.6;-11.0;0.0;0;888
889;-11.06;0.6;-11.06;0.0;0;889
890;-11.06;0.6;-11.06;0.0;0;890
891;-11.06;0.6;-11.06;0.0;0;891
892;-11.0;0.6;-11.0;0.0;0;892
893;-11.0;0.59;-11.0;0.0;0;893
894;-11.06;0.6;-11.06;0.0;0;894
895;-11.06;0.6;-11.06;0.0;0;895
896;-11.06;0.59;-11.06;0.0;0;896
897;-11.06;0.6;-11.06;0.0;0;897
898;-11.06;0.59;-11.06;0.0;0;898
899;-11.06;0.6;-11.06;0.0;0;899
900;-11.0;0.59;-11.0;0.0;0;900
901;-11.0;0.59;-11.0;0.0;0;901
902;-11.0;0.59;-11.0;0.0;0;902
903;-11.06;0.59;-11.06;0.0;0;903
904;-11.06;0.59;-11.06;0.0;0;904
905;-11.0;0.59;-11.0;0.0;0;905
906;-11.06;0.59;-11.06;0.0;0;906
907;-11.06;0.59;-11.06;0.0;0;907
908;-11.0;0.59;-11.0;0.0;0;908
909;-11.06;0.59;-11.06;0.0;0;909
910;-11.06;0.59;-11.06;0.0;0;910
911;-11.06;0.59;-11.06;0.0;0;911
912;-11.0;0.59;-11.0;0.0;0;912
913;-11.0;0.59;-11.0;0.0;0;913
914;-11.06;0.59;-11.06;0.0;0;914
915;-11.0;0.59;-11.0;0.0;0;915
916;-11.0;0.59;-11.0;0.0;0;916
917;-11.06;0.59;-11.06;0.0;0;917
918;-11.0;0.59;-11.0;0.0;0;918
919;-11.06;0.59;-11.06;0.0;0;919
920;-11.0;0.59;-11.0;0.0;0;920
921;-11.0;0.59;-11.0;0.0;0;921
922;-11.0;0.59;-11.0;0.0;0;922
923;-11.0;0.59;-11.0;0.0;0;923
924;-11.0;0.59;-11.0;0.0;0;924
925;-11.0;0.59;-11.0;0.0;0;925
926;-11.0;0.59;-11.0;0.0;0;926
927;-11.0;0.59;-11.0;0.0;0;927
928;-11.0;0.59;-11.0;0.0;0;928
929;-11.06;0.59;-11.06;0.0;0;929
930;-11.0;0.59;-11.0;0.0;0;930
931;-11.0;0.59;-11.0;0.0;0;931
932;-11.0;0.59;-11.0;0.0;0;932
933;-11.0;0.59;-11.0;0.0;0;933
934;-11.0;0.59;-11.0;0.0;0;934
935;-11.0;0.59;-11.0;0.0;0;935
936;-11.0;0.59;-11.0;0.0;0;936
937;-11.0;0.59;-11.0;0.0;0;937
938;-11.0;0.59;-11.0;0.0;0;938
939;-11.0;0.59;-11.0;0.0;0;939
940;-11.0;0.59;-11.0;0.0;0;940
941;-11.0;0.59;-11.0;0.0;0;941
942;-11.06;0.59;-11.06;0.0;0;942
943;-11.0;0.59;-11.0;0.0;0;943
944;-11.0;0.59;-11.0;0.0;0;944
945;-11.0;0.59;-11.0;0.0;0;945
946;-11.0;0.59;-11.0;0.0;0;946
947;-11.0;0.59;-11.0;0.0;0;947
948;-11.0;0.59;-11.0;0.0;0;948
949;-11.0;0.59;-11.0;0.0;0;949
950;-11.0;0.59;-11.0;0.0;0;950
951;-11.0;0.59;-11.0;0.0;0;951
952;-11.0;0.59;-11.0;0.0;0;952
953;-11.0;0.59;-11.0;0.0;0;953
954;-11.0;0.59;-11.0;0.0;0;954
955;-11.0;0.59;-11.0;0.0;0;955
956;-11.0;0.59;-11.0;0.0;0;956
957;-11.0;0.59;-11.0;0.0;0;957
958;-11.0;0.59;-11.0;0.0;0;958
959;-11.0;0.59;-11.0;0.0;0;959
960;-11.0;0.59;-11.0;0.0;0;960
961;-11.0;0.59;-11.0;0.0;0;961
962;-11.0;0.59;-11.0;0.0;0;962
963;-11.0;0.59;-11.0;0.0;0;963
964;-11.0;0.59;-11.0;0.0;0;964
965;-11.0;0.59;-11.0;0.0;0;965
966;-11.0;0.59;-11.0;0.0;0;966
967;-11.0;0.59;-11.0;0.0;0;967
968;-11.0;0.59;-11.0;0.0;0;968
969;-11.0;0.59;-11.0;0.0;0;969
970;-11.0;0.59;-11.0;0.0;0;970
971;-11.0;0.59;-11.0;0.0;0;971
972;-11.0;0.59;-11.0;0.0;0;972
973;-11.0;0.59;-11.0;0.0;0;973
974;-11.0;0.59;-11.0;0.0;0;974
975;-11.0;0.59;-11.0;0.0;0;975
976;-11.0;0.59;-11.0;0.0;0;976
977;-11.0;0.59;-11.0;0.0;0;977
978;-11.0;0.59;-11.0;0.0;0;978
979;-11.0;0.59;-11.0;0.0;0;979
980;-11.0;0.59;-11.0;0.0;0;980
981;-11.0;0.59;-11.0;0.0;0;981
982;-11.0;0.59;-11.0;0.0;0;982
983;-11.06;0.59;-11.06;0.0;0;983
984;-11.0;0.59;-11.0;0.0;0;984
985;-11.0;0.59;-11.0;0.0;0;985
986;-11.0;0.59;-11.0;0.0;0;986
987;-11.0;0.59;-11.0;0.0;0;987
988;-11.0;0.59;-11.0;0.0;0;988
989;-11.0;0.59;-11.0;0.0;0;989
990;-11.0;0.59;-11.0;0.0;0;990
991;-11.0;0.59;-11.0;0.0;0;991
992;-11.0;0.59;-11.0;0.0;0;992
993;-11.0;0.59;-11.0;0.0;0;993
994;-11.0;0.59;-11.0;0.0;0;994
995;-11.0;0.59;-11.0;0.0;0;995
996;-11.0;0.59;-11.0;0.0;0;996
997;-11.0;0.59;-11.0;0.0;0;997
998;-11.0;0.59;-11.0;0.0;0;998
999;-11.0;0.59;-11.0;0.0;0;999
1000;-11.0;0.59;-11.0;0.0;0;1000
1001;-11.0;0.59;-11.0;0.0;0;1001
1002;-11.0;0.59;-11.0;0.0;0;1002
1003;-11.0;0.59;-11.0;0.0;0;1003
1004;-11.06;0.59;-11.06;0.0;0;1004
1005;-11.0;0.59;-11.0;0.0;0;1005
1006;-11.0;0.59;-11.0;0.0;0;1006
1007;-11.0;0.59;-11.0;0.0;0;1007
1008;-11.0;0.59;-11.0;0.0;0;1008
1009;-11.0;0.59;-11.0;0.0;0;1009
1010;-11.06;0.59;-11.06;0.0;0;1010
1011;-11.0;0.59;-11.0;0.0;0;1011
1012;-11.0;0.59;-11.0;0.0;0;1012
1013;-11.0;0.59;-11.0;0.0;0;1013
1014;-11.0;0.59;-11.0;0.0;0;1014
1015;-11.0;0.59;-11.0;0.0;0;1015
1016;-11.0;0.59;-11.0;0.0;0;1016
1017;-11.0;0.59;-11.0;0.0;0;1017
1018;-11.0;0.59;-11.0;0.0;0;1018
1019;-11.0;0.59;-11.0;0.0;0;1019
1020;-11.0;0.59;-11.0;0.0;0;1020
1021;-18.2;0.59;-11.0;-7.2;0;1021
1022;-17.2;0.59;-11.0;-6.2;0;1022
1023;-16.2;0.59;-11.0;-5.2;0;1023
1024;-15.2;0.59;-11.0;-4.2;0;1024
1025;-14.2;0.59;-11.06;-3.14;0;1025
1026;-13.2;0.59;-11.0;-2.2;0;1026
1027;-12.2;0.59;-11.06;-1.14;0;1027
1028;-11.2;0.59;-11.0;-0.2;0;1028
1029;-10.2;0.59;-11.06;0.86;0;1029
1030;-9.2;0.59;-11.0;1.8;1;1030
1031;-8.2;0.59;-11.06;2.86;1;1031
1032;-7.2;0.59;-11.0;3.8;1;1032
1033;-6.2;0.59;-11.06;4.86;1;1033
1034;-5.2;0.59;-11.0;5.8;1;1034
1035;-4.2;0.59;-11.0;6.8;1;1035
1036;-3.2;0.59;-11.0;7.8;1;1036
1037;-2.2;0.59;-11.0;8.8;1;1037
1038;-1.2;0.59;-11.0;9.8;1;1038
1039;-0.2;0.59;-11.06;10.86;1;1039
1040;0.8;0.59;-11.06;11.86;1;1040
1041;1.8;0.59;-11.06;12.86;1;1041
1042;2.8;0.59;-11.0;13.8;1;1042
1043;3.8;0.59;-11.0;14.8;1;1043
1044;4.8;0.59;-11.0;15.8;1;1044
1045;5.8;0.59;-11.06;16.86;1;1045
1046;6.8;0.59;-11.06;17.86;1;1046
1047;7.8;0.59;-11.06;18.86;1;1047
1048;-18.0;0.59;-11.0;-7.0;0;1048
1049;-18.0;0.59;-11.0;-7.0;0;1049
1050;-18.0;0.59;-11.0;-7.0;0;1050
1051;-18.0;0.59;-11.0;-7.0;0;1051
1052;-18.0;0.59;-11.06;-6.94;0;1052
1053;-18.0;0.59;-11.0;-7.0;0;1053
1054;-18.0;0.59;-11.06;-6.94;0;1054
1055;-18.0;0.59;-11.06;-6.94;0;1055
1056;-18.0;0.59;-11.06;-6.94;0;1056
1057;-18.0;0.59;-11.06;-6.94;0;1057
1058;-18.0;0.59;-15.11;-2.89;0;1058
1059;-18.0;0.59;-15.11;-2.89;0;1059
1060;-18.0;0.59;-15.11;-2.89;0;1060
1061;-18.0;0.59;-15.11;-2.89;0;1061
1062;-18.0;0.59;-15.11;-2.89;0;1062
1063;-18.0;0.59;-15.11;-2.89;0;1063
1064;-18.0;0.59;-15.11;-2.89;0;1064
1065;-18.0;0.59;-15.11;-2.89;0;1065
1066;-18.0;0.59;-15.11;-2.89;0;1066
1067;-18.0;0.59;-15.11;-2.89;0;1067
1068;-18.0;0.59;-15.11;-2.89;0;1068
1069;-18.0;0.59;-15.11;-2.89;0;1069
1070;-18.0;0.59;-15.11;-2.89;0;1070
1071;-18.0;0.59;-15.11;-2.89;0;1071
1072;-18.0;0.59;-15.11;-2.89;0;1072
1073;-18.0;0.59;-15.11;-2.89;0;1073
1074;-18.0;0.59;-15.11;-2.89;0;1074
1075;-18.0;0.59;-15.11;-2.89;0;1075
1076;-18.0;0.59;-15.11;-2.89;0;1076
1077;-18.0;0.59;-15.11;-2.89;0;1077
1078;-18.0;0.59;-15.11;-2.89;0;1078
1079;-18.0;0.59;-15.11;-2.89;0;1079
1080;-18.0;0.59;-15.11;-2.89;0;1080
1081;-18.0;0.59;-15.11;-2.89;0;1081
1082;-18.0;0.59;-15.11;-2.89;0;1082
1083;-18.0;0.59;-15.11;-2.89;0;1083
1084;-18.0;0.59;-15.11;-2.89;0;1084
1085;-18.0;0.59;-15.11;-2.89;0;1085
1086;-18.0;0.59;-15.11;-2.89;0;1086
1087;-18.0;0.59;-15.11;-2.89;0;1087
1088;-18.0;0.59;-15.11;-2.89;0;1088
1089;-18.0;0.59;-15.11;-2.89;0;1089
1090;-18.0;0.59;-15.11;-2.89;0;1090
1091;-18.0;0.59;-15.11;-2.89;0;1091
1092;-18.0;0.59;-15.11;-2.89;0;1092
1093;-18.0;0.59;-15.11;-2.89;0;1093
1094;-18.0;0.59;-15.11;-2.89;0;1094
1095;-18.0;0.59;-15.11;-2.89;0;1095
1096;-18.0;0.59;-15.11;-2.89;0;1096
1097;-18.0;0.59;-15.11;-2.89;0;1097
1098;-18.0;0.59;-15.11;-2.89;0;1098
1099;-18.0;0.59;-15.11;-2.89;0;1099
1100;-18.0;0.59;-15.11;-2.89;0;1100
1101;-18.0;0.59;-15.11;-2.89;0;1101
1102;-18.0;0.59;-15.11;-2.89;0;1102
1103;-18.0;0.59;-14.33;-3.67;0;1103
1104;-18.0;0.59;-14.33;-3.67;0;1104
1105;-18.0;0.59;-14.33;-3.67;0;1105
1106;-18.0;0.59;-14.33;-3.67;0;1106
1107;-18.0;0.59;-14.33;-3.67;0;1107
1108;-18.0;0.59;-14.33;-3.67;0;1108
1109;-18.0;0.59;-14.33;-3.67;0;1109
1110;-18.0;0.59;-14.33;-3.67;0;1110
1111;-11.06;0.59;-11.06;0.0;0;1111
1112;-11.06;0.59;-11.06;0.0;0;1112
1113;-11.06;0.59;-11.06;0.0;0;1113
1114;-11.06;0.59;-11.06;0.0;0;1114
1115;-11.06;0.59;-11.06;0.0;0;1115
1116;-11.06;0.59;-11.06;0.0;0;1116
1117;-11.06;0.59;-11.06;0.0;0;1117
1118;-11.06;0.59;-11.06;0.0;0;1118
1119;-11.06;0.59;-11.06;0.0;0;1119
1120;-11.06;0.59;-11.06;0.0;0;1120
1121;-11.06;0.59;-11.06;0.0;0;1121
1122;-11.06;0.59;-11.06;0.0;0;1122
1123;-11.06;0.59;-11.06;0.0;0;1123
1124;-11.06;0.59;-11.06;0.0;0;1124
1125;-11.06;0.59;-11.06;0.0;0;1125
1126;-11.06;0.59;-11.06;0.0;0;1126
1127;-11.06;0.59;-11.06;0.0;0;1127
1128;-11.06;0.59;-11.06;0.0;0;1128
1129;-11.06;0.6;-11.06;0.0;0;1129
1130;-11.06;0.59;-11.06;0.0;0;1130
1131;-11.06;0.59;-11.06;0.0;0;1131
1132;-11.06;0.59;-11.06;0.0;0;1132
1133;-11.06;0.59;-11.06;0.0;0;1133
1134;-11.06;0.59;-11.06;0.0;0;1134
1135;-11.06;0.6;-11.06;0.0;0;1135
1136;-11.06;0.59;-11.06;0.0;0;1136
1137;-11.06;0.6;-11.06;0.0;0;1137
1138;-11.06;0.6;-11.06;0.0;0;1138
1139;-11.06;0.6;-11.06;0.0;0;1139
1140;-11.06;0.6;-11.06;0.0;0;1140
1141;-11.06;0.59;-11.06;0.0;0;1141
